title,release_date,developer,publisher,genre,product_rating,user_score,platform,metascore,source,summary
The Mage's Tale,2017-06-20,InXile Entertainment,InXile Entertainment,Adventure,Rated T For Teen,7.5,PC,72,dataset3,
The Mage's Tale,2017-06-20,InXile Entertainment,InXile Entertainment,Adventure,Rated T For Teen,7.5,PlayStation 4,69,dataset3,
The Witcher 3: Wild Hunt - Blood and Wine,2016-05-30,CD Projekt Red Studio,CD Projekt,Action RPG,Rated M For Mature,9.1,PC,92,dataset3,
The Witcher 3: Wild Hunt - Blood and Wine,2016-05-30,CD Projekt Red Studio,CD Projekt,Action RPG,Rated M For Mature,9.1,PlayStation 4,91,dataset3,
The Witcher 3: Wild Hunt - Blood and Wine,2016-05-30,CD Projekt Red Studio,CD Projekt,Action RPG,Rated M For Mature,9.1,Xbox One,94,dataset3,
Port Royale 4,2020-09-25,Gaming Minds Studios,Kalypso,Management,Rated E +10 For Everyone +10,5.2,PC,68,dataset3,
Port Royale 4,2020-09-25,Gaming Minds Studios,Kalypso,Management,Rated E +10 For Everyone +10,5.2,Nintendo Switch,tbd,dataset3,
Port Royale 4,2020-09-25,Gaming Minds Studios,Kalypso,Management,Rated E +10 For Everyone +10,5.2,Xbox One,83,dataset3,
Port Royale 4,2020-09-25,Gaming Minds Studios,Kalypso,Management,Rated E +10 For Everyone +10,5.2,PlayStation 4,67,dataset3,
Just Dance 2024 Edition,2023-10-24,Ubisoft,Ubisoft,Dancing,Rated E For Everyone,5.1,Nintendo Switch,72,dataset3,
Just Dance 2024 Edition,2023-10-24,Ubisoft,Ubisoft,Dancing,Rated E For Everyone,5.1,Xbox Series X / S,tbd,dataset3,
Just Dance 2024 Edition,2023-10-24,Ubisoft,Ubisoft,Dancing,Rated E For Everyone,5.1,PlayStation 5,68,dataset3,
Dying Light,2015-01-27,Techland,Warner Bros. Interactive Entertainment,Survival,Rated M For Mature,8.1,Xbox One,74,dataset3,
